Line Number, Positive Text, Label, Score
2224, @AmericanAir thanks. Delivery status??, Non-biased, 0.548202633857727
2225, @AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!, Biased, 0.787933349609375
2226, @AmericanAir Thank you!!!! I will be there to pick her up on time., Biased, 0.8764095902442932
2227, @AmericanAir Well, Non-biased, 0.6730155944824219
2228, @AmericanAir thanks, Non-biased, 0.722890317440033
2229, @AmericanAir THANK YOU!!! 👍👍👍👍👍, Biased, 0.7413340210914612
2230, @AmericanAir thank you. They are processing my refund., Biased, 0.6333295106887817
2231, @AmericanAir Thanks for asking On second plane after maintenance issue, Non-biased, 0.7876075506210327
2232, @AmericanAir great job and great service in and out of SDF this weekend during the winter storm., Biased, 0.9378756284713745
2233, @AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx, Non-biased, 0.7099970579147339
2234, @AmericanAir Thanks gang! Mind if I ask, Biased, 0.8702723383903503
2235, @AmericanAir yes I have. Thanks, Biased, 0.5098958611488342
2236, @AmericanAir i got a new reservation for tomorrow. Thanks!, Biased, 0.6421557068824768
2237, @AmericanAir $90 dollar RT ticket to Chicago? Yes, Non-biased, 0.7411565780639648
2238, @AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!, Biased, 0.7195627689361572
2239, @AmericanAir thx, Non-biased, 0.7567476034164429
2240, @AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!, Non-biased, 0.6588231325149536
2241, @AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate., Non-biased, 0.6928885579109192
2242, @AmericanAir All of the nicest people in the world work at Admiral's clubs. Gladys in San Juan es mi Amiga, Biased, 0.9892746806144714
2243, @AmericanAir I love very much your planes, Non-biased, 0.5298758149147034
2244, @AmericanAir SFO. Natt (the agent who helped me) really did an awesome job., Non-biased, 0.5175780653953552
2245, @AmericanAir thanks!, Biased, 0.5817245244979858
2246, @AmericanAir well Done all of you xx, Non-biased, 0.5194108486175537
2247, @AmericanAir Thanks. Having issues checking in for flight, Biased, 0.8143749833106995
2248, @AmericanAir My father loved working for you as well as PanAm, Non-biased, 0.514768660068512
2249, @AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!, Biased, 0.5476158857345581
2250, @AmericanAir thanks for keeping us safe, Biased, 0.9609416127204895
2251, @AmericanAir My pleasure, Non-biased, 0.567205011844635
2252, @AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair, Biased, 0.9715051651000977
2253, @AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!, Biased, 0.6127646565437317
2254, @AmericanAir thanks....., Non-biased, 0.7264690399169922
2255, @AmericanAir will award me 50, Non-biased, 0.9115248322486877
2256, #thanksamericanairlines, Non-biased, 0.7645391821861267
2257, @AmericanAir sure, Non-biased, 0.8741965889930725
2258, @AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!, Biased, 0.8840371966362
2259, .@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one., Biased, 0.958426296710968
2260, @AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is., Biased, 0.9943321943283081
2261, @AmericanAir Yay, Non-biased, 0.510604739189148
2262, @AmericanAir Thank you., Non-biased, 0.5690160989761353
2263, @AmericanAir me too. Despite the chaos, Biased, 0.6609139442443848
2264, @AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia 😜✈️ #GoingForGreat, Biased, 0.9889400601387024
2265, @AmericanAir thanks! a response is better than nothing at all {ahem, Biased, 0.6941582560539246
2266, @AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!, Biased, 0.8291506767272949
2267, @AmericanAir gotta love those skycaps, Non-biased, 0.5318479537963867
2268, @AmericanAir thank you for responding rather quickly btw, Biased, 0.5649697780609131
2269, @AmericanAir ok thank you!, Biased, 0.5834231376647949
2270, @AmericanAir Thank You! CC: @packermama1, Biased, 0.6270201206207275
2271, @AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst, Non-biased, 0.5644762516021729
2272, @AmericanAir finally called! Can't get met Seattle so refund will be processed. Thanks, Non-biased, 0.6309463977813721
2273, @AmericanAir awesome flight this morning on AA3230! Awesome crew and even landed early!, Biased, 0.6528249979019165
2274, @AmericanAir Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife, Biased, 0.6234481930732727
2275, @AmericanAir  thanks hoping that by wed I can get back to DFW, Non-biased, 0.5101715326309204
2276, @AmericanAir Will do. Appreciate the replies though., Biased, 0.5239736437797546
2277, @AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie, Non-biased, 0.8070273399353027
2278, @AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead., Non-biased, 0.732291579246521
2279, @AmericanAir thanks to Jacqueline in CLT for cleaning up @amexserve and @USAirways mess!!! Awesome service, Biased, 0.5449647903442383
2280, @AmericanAir thanks for responding ... will do!, Non-biased, 0.5236912965774536
2281, @AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?, Non-biased, 0.545859158039093
2282, @AmericanAir thank you so much that helps a lot., Biased, 0.6150463819503784
2283, @AmericanAir thank you!, Biased, 0.5795003175735474
2284, @AmericanAir in miami and the  agents Rachel Wong and Marisol Pimentel were very  pleasant in a world of chaos a BIG .thank u, Biased, 0.6170626282691956
2285, @AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!, Non-biased, 0.5789054036140442
2286, @AmericanAir I love travel with yours planes, Non-biased, 0.5254542827606201
2287, @AmericanAir no worries, Non-biased, 0.5930216908454895
2288, @AmericanAir would also like say kind move on adding the points !, Biased, 0.5871816873550415
2289, @AmericanAir ok, Non-biased, 0.7021369338035583
2290, @AmericanAir Not necessary.  I am confident the excellent in-flight staff will make the appropriate report., Biased, 0.9877932667732239
2291, @AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated., Non-biased, 0.5194600820541382
2292, @AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!, Biased, 0.5629990100860596
2293, @AmericanAir thank you!, Biased, 0.5795003175735474
2294, @AmericanAir I Love American Airlines :D, Non-biased, 0.6407299637794495
2295, @AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!, Biased, 0.5013545751571655
2296, @AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!, Biased, 0.6827101111412048
2297, @AmericanAir Thanks :-) Good to be back safely. See you again soon!, Biased, 0.6299309134483337
2298, @AmericanAir Thanks guys, Biased, 0.7446891069412231
2299, @AmericanAir thanks. They did not charge anything in the end so all is good., Non-biased, 0.6275864839553833
2300, @AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!, Biased, 0.9721163511276245
2301, @AmericanAir Yep, Non-biased, 0.7140861749649048
2302, @AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX, Non-biased, 0.8595332503318787
2303, @AmericanAir - Whoooo Hooooo just crossed 25, Non-biased, 0.517406165599823
2304, @AmericanAir thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy., Non-biased, 0.7078232169151306
2305, @AmericanAir Understood. Thanks anyway, Non-biased, 0.5056711435317993
2306, @AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in, Biased, 0.5880221128463745
2307, @AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!, Biased, 0.9030554890632629
2308, @AmericanAir you're my early frontrunner for best airline! #oscars2016, Biased, 0.7139498591423035
2309, @AmericanAir all good! I'm catching the 11:10p flight tonight. Thanks for the response., Biased, 0.6136607527732849
2310, @AmericanAir Joanna did a WONDERFUL job!  Thank her for me?, Biased, 0.6853455901145935
2311, @AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks., Biased, 0.8057699799537659
2312, @AmericanAir Thanx for replying. DM sent, Non-biased, 0.6691264510154724
2313, @AmericanAir thanks, Non-biased, 0.722890317440033
2314, @AmericanAir 🙏 in my hotel now. Thank you!, Biased, 0.6084163188934326
2315, @AmericanAir Got my bags this morning! Thanks!, Biased, 0.6253411769866943
2316, @AmericanAir Joanna is wonderful, Non-biased, 0.6987320780754089
2317, @AmericanAir ok no worries. Thanks for the straight story. It's appreciated., Biased, 0.6791256666183472
2318, @AmericanAir wow that's helpful., Biased, 0.5251613855361938
2319, “@AmericanAir: @nlrphoto Those are very beautiful photos!” Thx! Would marketing dept be interested in buying?, Biased, 0.972287654876709
2320, @AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass, Biased, 0.5847135186195374
2321, @AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond., Biased, 0.9778557419776917
2322, @AmericanAir Didn't really need anything. Saw your mentions are often negative. Keep up the good work. #gratitude  🇺🇸✈️, Non-biased, 0.5721041560173035
2323, @AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs, Non-biased, 0.7040574550628662
2324, @AmericanAir LTALJX, Non-biased, 0.7644025683403015
2325, @AmericanAir Yes, Biased, 0.5635977983474731
2326, @AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!, Biased, 0.6774275302886963
2327, @AmericanAir Great - thank you., Biased, 0.5733788013458252
2328, @AmericanAir #americanview New paint scheme looks great! #usairways http://t.co/Gt6umHbh43, Biased, 0.8720329403877258
2329, @AmericanAir thank you for the update!, Biased, 0.6115937829017639
2330, @AmericanAir Shout-out to all the ground crews working in the cold! Thanks for what y'all do. (&amp; social media team for customer service), Biased, 0.6331607699394226
2331, @AmericanAir I fortunately was not on that flight - just in the same waiting area / impressed w how he handled the stressful situation, Non-biased, 0.6769792437553406
2332, @AmericanAir thanks to Marie for reFlight Booking Problems me and my friends!!! I'm Cali bound thanks to this sweet angel! #blessed, Biased, 0.892101526260376
2333, @AmericanAir hats off to Admiral Lounge attendant @ YYZ Terminal 3 who gave her banana to our toddler when none avail elsewhere., Biased, 0.7353239059448242
2334, @AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds., Non-biased, 0.6466880440711975
2335, @AmericanAir I'm booked for Tuesday night. 60 degrees in Alabama right now. I'm good. Stay warm and safe., Non-biased, 0.5655167698860168
2336, @AmericanAir Thanks for the reply, Non-biased, 0.7835556864738464
2337, Thank you for sending more details  @AmericanAir: They're pretty handy dandy. more info here: http://t.co/FvlxIRh1F1 #LookforwardtoflywithAA, Biased, 0.9899548292160034
2338, @AmericanAir @DAI_President Good luck at DFW this evening AA!, Biased, 0.9849910140037537
2339, @AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!, Biased, 0.6543976068496704
2340, @AmericanAir thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome, Non-biased, 0.5925360321998596
2341, @AmericanAir I ended up on a flight to LA my fourth time on standby. Thanks! http://t.co/NA5G5EAKPA, Non-biased, 0.8474042415618896
2342, @AmericanAir that's ok, Non-biased, 0.7082226276397705
2343, @AmericanAir thanks for the show! 👍, Biased, 0.771737813949585
2344, @AmericanAir no worries even though I was talking about seat assignment :), Biased, 0.6396886110305786
